stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
pooled,asthma,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),42,59.0,14,14,3.2479156200784884,0.02183325132479142,0.03965333576422996,"[0.01026208510963886, 0.00836585092949345, 0.0037790428567997148, 0.00098267426087732, 0.042514324182773754, 0.02576940047016335, 0.026812583124798037, 0.05618004966378688]","[0.04946100836386247, 0.05252285822510777, 0.04970415211068884, 0.04753447699855478, 0.053580154076269315, 0.05026749116975629, 0.04841116533829289, 0.0475965575917422]",8.0,0.9390304847576212,0.9178499746169205,,circular_within_block_fw7,0.0,2000,1987.0,4.075460081937473,64074.0,OK,ASTHFC last_date 2024-12-19; ASTHFT first_date 2021-12-19; ASTHFT last_date 2023-05-21; nan missing_district_step 2016-01-01,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share_incl_cancelled,OLS_share,sens_incl_cancelled,sensitivity,early,primary,45,59.0,14,14,20.45516732298405,-0.0006275462211766175,0.0009185316304793449,"[0.0018001044810730554, -0.0008054010169766852, 0.0006216379074332146, -0.0016271903515315894, -0.0010743219067930773, -0.002479437861192398, -5.0279034740501014e-05, -0.0014054819866849587]","[0.0011274451840608284, 0.0011452473104986447, 0.0013107716636906203, 0.0011751541992249725, 0.001428171190054081, 0.0012365024231521021, 0.0011576896630979968, 0.0013325977155839873]",8.0,0.01699150424787606,0.008744560548474107,,circular_within_block_fw7,0.0,2000,1987.0,4.3496415984083585,68558.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_incl_cancelled,PPML_count_offset,sens_incl_cancelled,sensitivity,early,primary,45,59.0,14,14,23.122798937095645,0.005163073610705933,0.00888850593746952,"[0.03115667563261311, 0.0049532227029868295, 0.017957035315643743, -0.0017763487427690735, 0.0017705922849704362, -0.01995764673214477, 0.01291099290005419, -0.0057099344757070075]","[0.011397309127415153, 0.01127126531527818, 0.012968525113084302, 0.01246567750947355, 0.015611569927767953, 0.012379051532838099, 0.011385130380823383, 0.013374490579771076]",8.0,0.0074962518740629685,0.0032101128488681535,,circular_within_block_fw7,0.0,2000,1987.0,4.407893473567906,68558.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share_incl_cancelled,OLS_share,sens_incl_cancelled,sensitivity,early,primary,45,59.0,14,14,15.405441534519293,-0.0009979913101664391,0.0010766560672563086,"[0.0007048690941378145, -0.0009185335077422697, 0.0005523249237443834, -0.001554314163673504, -0.0017121997035730026, -0.002821580648331722, -0.0002561364842547628, -0.0019783599916384513]","[0.0012840642711671537, 0.0013114816214066702, 0.0013913286220784888, 0.0013702471943638794, 0.0016534543184933744, 0.0013221544035610141, 0.001313675143066522, 0.001475915260808979]",8.0,0.06646676661669165,0.051725083893553785,,circular_within_block_fw7,0.0,2000,1987.0,4.460525831828229,68558.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_incl_cancelled,PPML_count_offset,sens_incl_cancelled,sensitivity,early,primary,45,59.0,14,14,21.229560647884043,0.0003564505630659484,0.008581268699629968,"[0.016124335200467816, 0.002681694546273542, 0.013364754545700125, -0.0010926304085356927, -0.00705978097824858, -0.01976401670150332, 0.008261792242080233, -0.009664543941706537]","[0.010170266934462302, 0.010494197084491105, 0.011358516584466146, 0.01191308462287253, 0.014696874234180356, 0.010500760095102375, 0.010781481050071508, 0.012092728321960651]",8.0,0.017991004497751123,0.006561985637123854,,circular_within_block_fw7,0.0,2000,1987.0,4.706144356247516,68558.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_ex_edpm_share,OLS_share,sens_no_edpm,sensitivity,early,primary,45,59.0,14,14,9.773529833298358,-0.0006282531538582591,0.0008454701342741424,"[0.0005690756729349175, 0.0004053873934282064, 0.0001865390411274357, -0.0013910667843240593, -0.0009368446060899568, -0.0020381219265582515, -0.0006096006988639004, -0.0012113933225204637]","[0.0012115313682771085, 0.001059540791296085, 0.0012375003973883866, 0.0011003623297837556, 0.0013415232881109655, 0.0011264363562038112, 0.0010954012718812588, 0.0011489151123243262]",8.0,0.3183408295852074,0.2812823773937475,,circular_within_block_fw7,0.0,2000,1987.0,4.257959208210803,68558.0,OK,EDP without EDPM (incident F2; addendum 30),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_ex_edpm,PPML_count_offset,sens_no_edpm,sensitivity,early,primary,45,59.0,14,14,8.476590694092216,0.005285816911843544,0.010356844017704354,"[0.0172399449742001, 0.018003699819346616, 0.016613074843409903, 0.0002290039564829706, 0.001828423165721631, -0.014067462406126535, 0.007292009404271279, -0.004852158462557612]","[0.016124819509014874, 0.012955022117280736, 0.015394358881755565, 0.013963290883579836, 0.01816413351115805, 0.014431655850647793, 0.013904394324322378, 0.01435269873463935]",8.0,0.4112943528235882,0.38835133996979787,,circular_within_block_fw7,0.0,2000,1987.0,4.221773048672273,68558.0,OK,EDP without EDPM (incident F2; addendum 30),REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,sens_bheard_late_bound,sensitivity,late,primary,45,59.0,14,14,10.517453344970832,-0.0003585005146109969,0.0009066297417156226,"[0.0012247633803514372, 0.000216837983555209, 0.0008824142647912456, -0.0012229977929303095, -0.0006987865603859457, -0.002076532191737009, -0.0001296277882640109, -0.001064075412268592]","[0.001251604269338357, 0.0011413418837094543, 0.001331812433425705, 0.0011682552854091865, 0.0014448884041278042, 0.0012392758105112104, 0.0011851996192277555, 0.001292231357909424]",8.0,0.25337331334332835,0.23056739487009018,,circular_within_block_fw7,0.0,2000,1987.0,4.20837696143338,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,sens_bheard_late_bound,sensitivity,late,primary,45,59.0,14,14,11.657113415650558,0.007557586768400468,0.009374005209781015,"[0.023653949300930184, 0.016354742380869862, 0.021497779405319162, 0.0020305839696338826, 0.00485395002628723, -0.01558519643206903, 0.010783732717871766, -0.003128847221639301]","[0.014142373406408112, 0.011998768458519835, 0.014236441459755035, 0.01327370317085385, 0.017028893129589582, 0.013402172757489372, 0.012784782007704889, 0.014022116042491909]",8.0,0.19590204897551225,0.16717074474965107,,circular_within_block_fw7,0.0,2000,1987.0,4.382718554607138,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,sens_bheard_late_bound,sensitivity,late,primary,45,59.0,14,14,10.4645087036989,-0.0007694343332234946,0.001060675997206465,"[9.616454432530271e-05, 1.8335532050405482e-05, 0.0007791328410168488, -0.001171311780626961, -0.0014050925127296401, -0.002490592385876847, -0.0003523904737444454, -0.00162972043020262]","[0.0013764296261439051, 0.0013216607010079838, 0.0014159454976357146, 0.0013623065242034072, 0.001669752406061573, 0.0012930124597651665, 0.0013244268127196115, 0.0014327109411064434]",8.0,0.25837081459270367,0.23392409417324517,,circular_within_block_fw7,0.0,2000,1987.0,4.33398097569666,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,sens_bheard_late_bound,sensitivity,late,primary,45,59.0,14,14,13.443199920737431,0.001570535802582916,0.00881639628585106,"[0.00884014076075429, 0.011039146653220425, 0.015591411263308342, 0.0018125381913392503, -0.005925640022900703, -0.01708171212801414, 0.006108350753606277, -0.007819949050650414]","[0.011840379650650908, 0.011019712532530531, 0.012117199577223558, 0.012414789402770025, 0.015587197101433234, 0.010844423643866268, 0.011482032612021586, 0.012325766919880072]",8.0,0.12193903048475763,0.09748312609234637,,circular_within_block_fw7,0.0,2000,1987.0,4.29081030305305,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,bheard_interaction,secondary,early,primary,30,59.0,14,14,,0.00026307897374642917,,,,,,0.7731598037578915,,,,0,,,45017.0,OK,"effect per unit B-HEARD exposure; exposure range 0..1; asymptotic p only, see the docstring",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,bheard_interaction,secondary,early,primary,30,59.0,14,14,,0.001995563253454436,,,,,,0.8496069353051117,,,,0,,,45017.0,OK,"effect per unit B-HEARD exposure; exposure range 0..1; asymptotic p only, see the docstring",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,bheard_interaction,secondary,early,primary,30,59.0,14,14,,2.992582557116307e-05,,,,,,0.9760882673879245,,,,0,,,45017.0,OK,"effect per unit B-HEARD exposure; exposure range 0..1; asymptotic p only, see the docstring",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,bheard_interaction,secondary,early,primary,30,59.0,14,14,,-0.0012044586406557043,,,,,,0.893274912246349,,,,0,,,45017.0,OK,"effect per unit B-HEARD exposure; exposure range 0..1; asymptotic p only, see the docstring",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
